Date,Favorite,ID,Retweet,Text
2019-07-08 22:18:00,3767,1148355582656749568,696,"When it comes to health care, we can’t leave anybody behind — including the 130 million Americans with pre-existing conditions and 61 million Americans with disabilities. That’s why I support #MedicareForAll."
2019-07-08 21:31:36,9167,1148343905047535616,1937,We need a new commander in chief. https://t.co/d5QvCxLtw7
2019-07-08 20:27:18,31314,1148327721690370048,3813,".@ericswalwell, you're a great fighter for the people of California. We are a stronger nation because of your work to protect our children and our communities from gun violence."
2019-07-08 19:34:00,1053,1148314310499885061,278,"We’re running a campaign made of the people, for the people, and by the people. Not a single dime comes from corporate PACs or federal lobbyists — just people like you. Chip in now:
https://t.co/n1fi6tKI3S"
2019-07-08 18:02:02,2180,1148291164405227520,464,"Labor built the middle class. Working people need leaders who will stand with them, and I firmly stand with the 85,000 Kaiser workers who are fighting for a contract that will support their families and communities. #HealthcareJustice"
2019-07-08 17:16:04,3341,1148279596393144322,681,"There are always going to be doubters. That’s not new. But you prove them wrong by winning. And I intend to do just that. 
https://t.co/Muq2yOV9qJ"
2019-07-08 15:37:04,27540,1148254682843889669,2886,The @USWNT proved even before their World Cup win yesterday that they have what it takes to succeed. They generate more revenue than the men’s team and now hold the record for most FIFA Women’s World Cup wins. The world is watching — it’s time they were paid what they deserve.
2019-07-08 02:20:00,5741,1148054094097072128,1059,"Right now, access to reproductive health is under attack in states across America. It is not alarmist to say that women will die because of these restrictive policies — because we’ve seen it happen before. As president, I will work to stop these policies before they become law."
2019-07-08 01:12:00,26523,1148036981601050625,3948,"The fight of Black women has always been fueled and grounded in faith and belief in what is possible. 

It’s why Sojourner spoke. 
Why Mae flew.
Why Rosa and Claudette sat.
Why Maya wrote.
Why Fannie organized.
Why Shirley ran. 

And why I am a candidate for President of the U.S."
2019-07-07 23:29:00,23848,1148011060798115840,3600,"The 2020 presidential election is a fight not only for the soul of our country, this is also a fight that is borne out of love for country — and this is a fight we will win."
2019-07-07 23:24:04,31,1148009819674161154,5,@geraldmalloySC @mayaharris_ @TravRobertson @Bakari_Sellers @Marg_Willis @scdp Thanks for having me!
2019-07-07 23:23:34,0,1148009693387902976,272,RT @geraldmalloySC: I had the honor of welcoming @KamalaHarris to Hartsville this afternoon. Thank you for making the Pee Dee a priority! T…
2019-07-07 20:49:00,3976,1147970795093803010,740,"We must right what is wrong with public health policy and pass #MedicareForAll. 

We must pass my maternal mortality bill so Black women are taken seriously when they arrive at the doctor.

We must treat access to clean drinking water like what it should be — a fundamental right."
2019-07-07 19:53:00,1296,1147956702702166016,270,"#TeamKamala, the second debate is just around the corner and supporters across the country are signing up to host a debate night watch party. We’ll give you all the tools you need to make it a success. Join us.
https://t.co/W1brAaCdBb"
2019-07-07 17:03:27,25105,1147914034446032898,2550,Congratulations to our back-to-back World Cup Champions! You make America proud. 📷: @USWNT https://t.co/2LxiCJ2srM
2019-07-07 15:41:00,822,1147893284951461889,197,"The Chicago Defender has chronicled more than a century of our nation's history — its contribution to social and political change is unparalleled. Although no longer in print, I know they will continue to tell our stories, our way.
https://t.co/6PzLzcbLNh"
2019-07-07 13:12:00,9244,1147855787903135745,1684,"There is so much at stake in the 2020 election. We need a fighter on that stage, ready to take on Trump. I know how to fight. 
https://t.co/hhf2RgyN78"
2019-07-07 01:03:00,6122,1147672328932855809,1140,"We can’t ignore that Black mothers across the country are facing a health crisis, driven in part by implicit bias in our health care system. My Maternal CARE Act would address this urgent issue and ensure women's health concerns are listened to and taken seriously."
2019-07-06 23:56:00,23695,1147655467080069121,3295,"I’ve met too many teachers who are working 2-3 jobs, who stay up late worrying about how they’re going to pay the bills, instead of tomorrow’s lesson plan. As president, I’ll make the largest federal investment in teacher pay in U.S. history to help close the teacher pay gap."
2019-07-06 23:14:44,4421,1147645082004312064,1096,The fight of Black women has always been fueled and grounded in faith and in the belief of what is possible. #EssenceFest https://t.co/iSsSIJesFo
2019-07-06 22:10:00,2545,1147628792917233665,572,"Homeownership has historically been one of the most powerful drivers of wealth, which is why I announced a plan to shrink the racial homeownership gap, helping up to four million families with down payments and closing costs.
https://t.co/C9GoIuyVA7"
2019-07-06 20:51:09,3565,1147608948603850752,897,"Today, at #EssenceFest, I released a new plan to start closing the racial wealth gap in our country. https://t.co/CZfuDPiDRl"
2019-07-06 19:08:00,12390,1147582990874288133,1835,"Sometimes people say, “Kamala, talk to me about Black people’s issues.” And I’ll smile and say, you know — let’s talk about the economy. Let’s talk about health care. Let’s talk about the racial wealth gap. Let’s talk about national security. #EssenceFest"
2019-07-06 17:40:31,0,1147560975203209218,1852,RT @mayaharris_: .@KamalaHarris brought down the house again today at #EssenceFest —&gt; “The fight of black women has always been fueled &amp; gr…
2019-07-06 17:21:16,3763,1147556131415498752,911,"HBCUs made me who I am today. #EssenceFest
https://t.co/vY1oz7ihpj"
2019-07-06 16:53:43,7037,1147549197316571137,1384,"After generations of discrimination, it’s time to give Black families a real shot at homeownership — historically one of the most powerful drivers of wealth. My new policy will remove unfair barriers Black Americans face when they go to qualify for a home loan. #EssenceFest"
2019-07-06 16:41:47,2505,1147546193335136257,775,"Today at @essencefest, I announced that as president, I’ll invest $100 billion to put homeownership within reach for up to 4 million families. We must close the homeownership gap. 
https://t.co/BVaxcmXplH"
2019-07-06 16:03:01,14617,1147536438784942081,3105,"The purpose of the census is to get a full and accurate count of the U.S. population. Adding a citizenship question to the census is nothing more than a blatant attempt to undermine that and weaponize the census. We won’t stand for it. 
https://t.co/3BpEDq1YFN"
2019-07-06 15:11:00,3469,1147523348601155584,364,"Congratulations on your comeback, @CocoGauff. You’re an inspiration and we’re cheering you on! 
https://t.co/EgU2QtPbBI"
2019-07-06 13:41:00,3350,1147500698528968705,656,"Thankful for California's first responders who work tirelessly to protect lives and property. Now is a good time to make sure you're prepared for a future earthquake. https://t.co/yeutWM41Dy 
https://t.co/wEQDVZUXrb"
2019-07-06 01:07:00,9400,1147310947310166018,1457,"Everyone should have access to a good job, dignified wages, and a roof over their head. On these issues, I won’t just talk: I’ll act. My Rent Relief Act will guarantee more money in families’ pockets who are struggling with rent."
2019-07-06 00:10:00,25706,1147296604367577088,5020,"“If you’re a woman, your life is political whether you like it or not.” 
https://t.co/K6LrhgLI9A"
2019-07-05 22:46:08,5348,1147275495085694978,1193,Congress has failed to protect our students and teachers from gun violence. But I won't — I'll take action. #StrongPublicSchools https://t.co/EKZzb6sb5S
2019-07-05 21:00:16,5701,1147248855764951042,1362,"Shackling pregnant women is inhumane and must come to an end. That’s why my colleagues in the Senate and I have a bill to stop this abuse and protect the health and safety of all pregnant women. 
https://t.co/BE9ZyrjH6g"
2019-07-05 20:01:01,1100,1147233943038697472,378,"Today at our Sioux City Town Hall, an audience member asked how we can help the kids at the border and their families. Here are a few organizations doing great work to provide support.
https://t.co/x01boa6Fvi"
2019-07-05 18:58:12,5068,1147218133649899520,1119,There were so many people at our most recent town hall we had people waiting outside! Thank you for coming. I’m so glad we were able to spend a few moments together. https://t.co/8Saypt96SM
2019-07-05 17:42:01,6228,1147198963629613056,1745,"This is outrageous. 
https://t.co/C3vxg4jmdZ"
2019-07-05 16:43:39,0,1147184274539499520,409,RT @MiryamLipper: NEW: @KamalaHarris' Iowa momentum continues as Chair of the Northwest Des Moines Democrats Vanessa Phelan endorses Harris…
2019-07-05 16:19:00,41735,1147178073667883009,6078,"As president, I will immediately put in place a meaningful process to review asylum cases. I will release children from cages. I will get rid of the private detention centers. It’s time we had a president whose actions reflected the values of our country."
2019-07-05 14:37:00,11764,1147152404107976704,2543,"I've prosecuted the pharmaceutical companies. I’ve prosecuted transnational criminal organizations.

I know predators and we have a predator living in the White House.
https://t.co/hBfutcrfGo"
2019-07-04 20:03:02,22561,1146872062042157056,5002,"On this day in 1992, one of my heroes and inspirations Thurgood Marshall gave a speech that still resonates to this day: “Democracy just cannot flourish amid fear. Liberty cannot bloom amid hate. Justice cannot take root amid rage. America must get to work.” So let’s get to work."
2019-07-04 18:46:41,4171,1146852849021837319,711,"Thinking of those in Southern California affected by the earthquake and our brave first responders helping to keep people safe.
https://t.co/IyuVBwt6aM"
2019-07-04 17:12:01,9457,1146829025115086849,1561,"As we sit down with our friends and family to celebrate America’s independence, let’s recommit ourselves to ensuring all of our veterans get the proper physical and mental health care they have earned with their service. We owe them nothing less."
2019-07-04 15:20:37,15404,1146800989577633793,2303,"This Independence Day, and every day, I’m thankful for our brave servicemembers who fight to uphold our country’s freedom and values. Fueled by a love of country and optimism in what we can be, I know we can create a better nation for all. #FourthOfJuly"
2019-07-04 01:25:01,16255,1146590704233275393,3698,"Reminder: Puerto Ricans are Americans. 
https://t.co/A9twfzxyqF"
2019-07-03 23:03:00,1814,1146554967093854211,469,"Nurses care for, protect, and advocate for patients. They always have our backs — we must have theirs. Retaliation against those who advocate for fair and safe workplaces must not be tolerated. I stand in solidarity with the @OhioNursesAssoc and @AFTUnion.
https://t.co/RtFW0aTbut"
2019-07-03 21:56:00,9291,1146538105123610627,1561,"This Administration has proven over and over that they will turn back the clock on our reproductive rights if we let them. We cannot go back to the days before Roe v. Wade when women were dying from unsafe abortions. Under my Administration, we will protect access to health care."
2019-07-03 21:03:20,38147,1146524852150517762,9376,I know predators and we have one living in the White House. https://t.co/YKbUdTvvlW
2019-07-03 18:43:00,1405,1146489536622551041,409,"We just added some new events coming up this weekend, including @essencefest, multiple town halls in South Carolina, and more. RSVP now to join me on the campaign trail→
https://t.co/2HxdSnfUOz"
2019-07-03 17:27:01,13427,1146470411389034496,5029,"Children with no access to showers. 
Kids sleeping on concrete floors. 
A man holding a note that says, ""Help. 40 Day Here.""

How can anybody look at these photos and think this isn’t a human rights abuse?  
https://t.co/zSx7w3S3JX"
2019-07-03 16:05:08,2756,1146449808368033793,499,"""Kamala knows what it takes to move us forward as a country, and I am proud to endorse her for President.""

Thank you, @JahanaHayesCT, for your support. Together we will fight to ensure everyone has the chance to succeed, no matter their zip code. 
https://t.co/f7l1mDnMia"
2019-07-03 15:11:00,18018,1146436182386991104,3040,"Ryan shows us that no matter your age, one person has the power to lift other people up. https://t.co/PCRuC6Ko9z"
2019-07-03 14:28:48,6204,1146425562346532864,747,"This is good news. Everyone, without exception, will be counted in the 2020 U.S. Census.
https://t.co/gXl3qQaRGs"
2019-07-03 01:04:00,8770,1146223029254610944,1443,"#PrideMonth may be over, but that doesn’t mean we stop speaking out about the abuses being committed against the LGBTQ+ community by this Administration. 
https://t.co/B6JrOJBX3W"
2019-07-02 23:09:00,2615,1146194089358049280,678,"With Trump in the White House, we’ve seen attacks on immigrant communities, attempts to take away health care, and attacks on our basic civil rights. We must redouble our efforts to defend the cause of justice and equality. Chip in now: https://t.co/5GPiY82gRC"
2019-07-02 22:20:01,3477,1146181760948101127,586,Today marks the anniversary of the passage of the California Homeowner Bill of Rights. I worked to pass this bill so we could protect consumers in the wake of the financial crisis. I fought for homeowners as California’s Attorney General and will do the same as president.
2019-07-02 18:30:10,5643,1146123915867111425,570,Good luck @USWNT in the semi-finals today! You make us proud. #OneNationOneTeam
2019-07-02 17:00:29,0,1146101347655266305,659,"RT @essencefest: Top Democratic contenders in the 2020 Presidential race are coming to #EssenceFest! @CoryBooker, @PeteButtigieg, @KamalaHa…"
2019-07-02 16:18:01,12437,1146090658832310272,3103,"These border patrol agents must be held accountable. I’m calling for the DHS Inspector General to thoroughly investigate CBP. 
https://t.co/FvYO12hhej"
2019-07-02 15:05:02,0,1146072295506685953,604,"RT @NARAL: Your periodic reminder: 

Abortion is still legal in all 50 states. https://t.co/kywgXXwsn2"
2019-07-02 14:01:10,11699,1146056222392688640,2224,"Remember Nora who wrote a letter asking me to run for president? I got to meet her. 

This campaign is about lifting young girls up and showing them they can do anything. https://t.co/QWvCSEHvsR"
2019-07-02 01:02:00,105382,1145860137585958914,22304,"The greatest national security threat to the U.S. is Trump. 

He denies the global climate crisis. 
He embraces Kim Jong-un. 
He takes the word of the Russian president over the word of our intelligence community.  

It’s time we had a President who protected our country."
2019-07-01 23:06:01,82970,1145830947444678662,11195,"When elected president, I will give Congress 100 days to put a gun safety bill on my desk for signature. And if they don’t, I will take executive action. I’ve seen too many autopsy photos and hugged too many mothers of homicide victims to not take action. Enough."
2019-07-01 21:38:00,19229,1145808800567451648,4564,"It’s time these private detention facilities were shut down. 
https://t.co/CHxyyESzbS"
2019-07-01 19:17:00,11658,1145773317330223105,2964,".@SenatorMuth won’t be silenced from speaking truth. 
https://t.co/KTfDx96s3n"
2019-07-01 17:40:03,7891,1145748916517908480,1394,"Thankful states like Illinois are stepping up to correct the mistakes of our past. It’s time to do the same at the federal level. 
https://t.co/FHZuTYS8do"
2019-07-01 16:02:00,4604,1145724241377026049,728,"Pride is a time to celebrate the accomplishments we’ve achieved, but also know we have fights ahead. https://t.co/eIHwoAcXwi"
2019-07-01 01:37:25,63388,1145506661152542720,7159,"Such an honor to be back home in San Francisco to celebrate #Pride. Remember, we will leave no one to fight alone. https://t.co/vXyEXmMC2E"
2019-07-01 01:00:00,9148,1145497245862641664,1485,America does not want to witness a food fight: they want to know how we’ll put food on the table. https://t.co/y1zWVGiFPD
2019-07-01 00:02:30,61130,1145482776025505792,6206,You can't celebrate #SFPride without dancing. https://t.co/2aSXy8Uc2Z
2019-06-30 20:10:01,3985,1145424268429287424,790,"The task we have ahead of us won’t be easy, but I’m not running to be your next president because it’s easy. I’m running because I firmly believe in our vision for the future of this country — and I’m willing to fight for it. Help us get there. 
https://t.co/2YfuHLlaVM"
2019-06-30 16:27:08,49236,1145368179864231936,8707,This President should take the North Korean nuclear threat and its crimes against humanity seriously. This is not a photo-op. Our security and our values are at stake.
2019-06-30 13:02:00,6857,1145316555195994112,1364,Criminal justice reform should be a front and center issue in this presidential race because it’s a crucial issue for our country. https://t.co/rM9oyyp7eD
2019-06-30 01:35:51,0,1145143878380486657,2284,"RT @harrisonjaime: 1 month ago, I launched this campaign from my childhood home.🏡

Since then, y’all stepped *up* and we launched a movemen…"
2019-06-30 01:08:00,13062,1145136870902390786,2246,"As California’s Attorney General, I took on pharmaceutical companies — and won. I would do the same as president. https://t.co/G4mbegK42P"
2019-06-29 22:47:00,4168,1145101388822786048,879,"We’re not fighting against something, but for something: Medicare for All, a raise for our teachers, common-sense gun safety reform, the LIFT Act, equal pay, and the Rent Relief Act, just to name a few. Chip in to join us:
https://t.co/oh4NFvT7k0"
2019-06-29 21:02:00,12731,1145074963361275904,2405,"Health care should be a right for every American, not just a privilege for those who can afford it. https://t.co/rzHWLCGvEB"
2019-06-29 19:40:00,19690,1145054329902161920,3294,"For millions of seniors, Social Security and Medicare mean the difference between getting by and living in poverty. As president, I will oppose any cuts to these vital programs."
2019-06-29 18:00:22,52007,1145029253437767680,10126,"The USWNT scored more goals in their first World Cup match against Thailand than the U.S. men’s team scored in the 2010 and 2014 World Cups combined. We’re beyond past time to pay these championship athletes what they deserve. 
https://t.co/S2BdFYZCMT"
2019-06-29 16:07:19,5396,1145000803452760064,1134,It's been six years this week since marriage equality became the law of the land in California. The fight continues. https://t.co/zflNQAVWqO
2019-06-29 15:27:00,15545,1144990657813127169,2319,"We asked you to support our campaign #ForThePeople and you delivered. In the 24 hours after the #DemDebate, we raised more than $2 million from 63,277 people. I am so motivated and inspired by all of you. Now let’s go win this fight."
2019-06-29 02:37:00,1985,1144796882302115846,436,"We’re at a crossroads in our nation’s history and I’m counting on you now. Can you pitch in to help us reach our end-of-month fundraising goal?
https://t.co/edKVXyY7fG"
2019-06-29 01:27:38,23519,1144779425504014339,5479,These kids have done nothing wrong. They do not deserve to be treated like criminals. https://t.co/D8cCRTsSxF
2019-06-28 23:39:00,36864,1144752086413905921,5242,"When I think about what our country needs, I promise you I will be a President who leads with a sense of dignity, with honesty, speaking the truth, and giving American families all that they need to get through the end of the month in a way that allows them to prosper."
2019-06-28 23:02:00,6804,1144742773980975104,1481,The climate crisis is an existential threat to us as a species. https://t.co/Exd3Y6th2v
2019-06-28 22:55:14,1474,1144741072368570368,267,I couldn't agree more @foodfightus @ufcw770. Thank you for your courage. I stand with you in this fight. #OneJobShouldBeEnough https://t.co/fwKy9m4aYQ
2019-06-28 22:43:00,0,1144737994768883714,696,"RT @fred_guttenberg: As anyone who follows me knows, I am on a singular mission to do something about gun violence and to ensure it is a pr…"
2019-06-28 22:18:00,26291,1144731703065419777,4304,"We need a nominee who has the ability to prosecute the case against four more years of Trump. I will do that.
https://t.co/WyG8zDEdXl"
2019-06-28 20:40:43,19899,1144707220258656256,5463,Detaining these children at the border is a human rights abuse being committed by the United States government. https://t.co/aKDfadLDp4
2019-06-28 20:18:01,0,1144701506295234561,242,RT @GiffordsCourage: Thank you @KamalaHarris and @EricSwalwell for including fighting gun violence in your number one priorities as preside…
2019-06-28 19:16:01,12743,1144685906437246977,2241,"Fifty years ago today when Stonewall Inn was raided, brave LGBTQ+ New Yorkers — led by trans women of color — stood up and fought back. We must continue to speak truth today that transphobia and homophobia are real in our country, but we will leave no one to fight alone. #Pride"
2019-06-28 18:37:30,0,1144676211228119040,359,"RT @Everytown: On gun violence prevention: “I will give the United States Congress 100 days to pull their act together, bring all these goo…"
2019-06-28 18:33:00,3813,1144675078166073344,756,"When I think about the issues, I think about how they impact real people when they wake up in the middle of the night, trying to figure out how to make it all work. https://t.co/0EPv7qF0mq"
2019-06-28 18:04:00,3411,1144667782459604992,660,"This first debate was just the beginning. Help us build momentum and show the pundits just how strong our movement is.
https://t.co/wVqKajoP42"
2019-06-28 16:49:18,0,1144648980170756102,2469,"RT @DebbieforFL: Today, w/ @KamalaHarris @JulianCastro @Hickenlooper @SenGillibrand @PeteButtigieg we requested entry into the #Homestead c…"
2019-06-28 16:15:00,3838,1144640349131816960,795,"My 3AM Agenda will have a direct and immediate effect on people’s lives, paychecks, and health care. Learn more: https://t.co/7CmhVWzrIX https://t.co/TmKH6uYvby"
2019-06-28 15:29:56,7861,1144629008467992577,1924,"Trump's attempt to rescind DACA and strip Dreamers of the protections they were promised is illegal. To Dreamers everywhere today, know this: We see you. We stand with you. We are in this fight with you.
https://t.co/pXgWJK4fBZ"
2019-06-28 12:19:08,24797,1144580991358570496,4369,"If those segregationists had their way, I would not be a member of the United States Senate, and I certainly would not be a serious candidate for president of the United States. https://t.co/iQi3TeNZ4G"
2019-06-28 05:10:05,42162,1144473019546365953,5824,Thank you for your support tonight. I need your help to get to the finish line. Please donate and help us get there. https://t.co/KP5GtU3QGo https://t.co/nrjWKCdro3
2019-06-28 03:58:11,21774,1144454922047385600,3865,"This election is about you, your hopes, your dreams, your fears, and what wakes you up at 3 a.m. That’s what I care about and what I am fighting for. https://t.co/qk0KX5Cwtr"
2019-06-28 03:28:17,16312,1144447400993533954,3173,No one should have to work more than one job to pay the bills. #DemDebate https://t.co/4w8z7qBUg6
2019-06-28 03:04:15,6485,1144441351913783296,1273,"This first debate was just the beginning. Help us capture this momentum and show the world just how strong our movement is. #ForThePeople
https://t.co/edKVXyY7fG"
2019-06-28 02:59:52,12856,1144440246127513601,2327,"I want to solve the issues keeping people up at night with what I call the 3AM Agenda. That means giving Americans a raise, paying women equally for the work they do, making housing affordable, and paying our teachers their value. #DemDebate https://t.co/KJgph6c17G"
2019-06-28 02:37:18,12008,1144434568218513410,2346,"I am not afraid of the @NRA. As president, if Congress doesn’t pass gun safety legislation in my first 100 days, I will take executive action to keep our nation safe. #DemDebate https://t.co/g6zqmH99H1"
2019-06-28 02:30:37,42805,1144432886264860672,6919,I will ensure that this microphone that the president of the United States holds in her hand is used in a way that is about reflecting the values of our country. #DemDebate https://t.co/Y1Be5aCcGb
2019-06-28 02:23:41,55115,1144431141279162369,7546,"We have a president who believes in science fiction. I believe in science fact. Climate change is real and we're in the midst of a climate crisis. We need a #GreenNewDeal and as president, on day one, America will rejoin the Paris Agreement. #DemDemate"
2019-06-28 02:11:06,108574,1144427976609734658,20028,There was a little girl in California who was bussed to school. That little girl was me. #DemDebate https://t.co/XKm2xP1MDH
2019-06-28 02:01:19,2346,1144425515677298689,524,"The future of our country is in our hands. If you’re with me in this fight, I need you to make an investment in our campaign today: #DemDebate https://t.co/edKVXyY7fG"
2019-06-28 01:55:16,8791,1144423989508497409,1769,"Health care should be a right for every American, not just a privilege for those who can afford it. #DemDebate https://t.co/bETAbDSbbC"
2019-06-28 01:45:54,5776,1144421634817908736,1339,"Trump’s anti-immigrant agenda couldn’t be more clear. He has separated families. Locked children in cages. Sought to spend billions on his border wall, which is nothing more than a vanity project. That is not reflective of our values and it has to end. #DemDebate"
2019-06-28 01:42:09,9959,1144420690017341443,1678,"As president, I will immediately reinstate and expand DACA and take executive action to provide Dreamers a path to citizenship. We owe it to Dreamers and their families to act. #DemDebate"
2019-06-28 01:36:45,11590,1144419332379828225,1542,No parent should have to worry about going broke because their child is sick. That’s why we need Medicare for All. #DemDebate
2019-06-28 01:23:36,7476,1144416022381977600,1413,Americans need a raise. I’m going to give them one. #DemDebate https://t.co/0WRaPgrJ3T
2019-06-28 01:22:17,58067,1144415691459768320,9054,"America does not want to witness a food fight, they want to know how we're going to put food on their table. #DemDebate"
2019-06-28 01:14:07,1707,1144413633562198016,515,40% of Americans are a $400 emergency away from financial chaos. An unexpected trip to the hospital shouldn’t land you in bankruptcy court. My LIFT Act would ease that burden and raise incomes for working families by up to $500/mo. https://t.co/xIdEYkYyhL
2019-06-28 01:10:14,3850,1144412658441031680,845,"For far too long, the rules have been written for big corporations and the 1%. It’s time we change that. On Day One I will repeal the Trump tax scam and give working families the largest tax cut in a generation. #DemDebate"
2019-06-28 00:37:00,800,1144404293656748032,209,.@douglasemhoff is backstage at the #DemDebate with a very important question. Can you chip in $5 now? https://t.co/KP5GtUls4Y https://t.co/COBJAJB8jy
2019-06-28 00:20:10,14494,1144400057430679557,960,❤️ https://t.co/3aDI8GWUhg
2019-06-27 23:56:21,0,1144394063275339782,162,RT @mamas4kamala: Good luck @KamalaHarris! We’re with you! #ForthePeople https://t.co/tG8qArvu4p
2019-06-27 23:56:06,0,1144394003376496640,118,RT @mariahtgould: Jude is ready to man the sign in for our #TeamKamala Debate Watch Party here in Coralville #ForThePeople #DemDebate https…
2019-06-27 23:55:58,0,1144393969780035584,266,RT @douglasemhoff: Someone is ready to watch ⁦@KamalaHarris⁩ at the debate...👇😭😭 https://t.co/dZcLVpM7Ba
2019-06-27 23:55:52,0,1144393941661429761,37,RT @Culinary226: Solidarity with @Palms workers. Over a thousand #UNITEHERE members picket and rally outside of the @StationCasinos propert…
2019-06-27 23:32:01,5214,1144387942963720193,841,Let’s do this #ForThePeople. #DemDebate https://t.co/CuAmup2Q5z
2019-06-27 21:04:45,1268,1144350879786704897,294,"To the workers of Reagan National, Newark-Liberty, Miami Int, Ft. Lauderdale Int, and JFK Airport who want to unionize: I stand with you. Every worker deserves to be safe in the workplace and be paid fairly. @32BJSEIU #RespectUSWorkers"
2019-06-27 19:59:01,6043,1144334336717742082,1745,"This Administration's anti-immigrant agenda flies in the face of our nation's values. They have:
→Children and families in cages
→Taken babies from their parents
→Ended protections for Dreamers
→Sought billions to build a wasteful wall

This has to end."
2019-06-27 17:37:42,0,1144298776015900678,472,"RT @UnivisionNews: Kamala Harris talked about what inspires her, she tried tongue twisters in Spanish and told us what special name has for…"
2019-06-27 17:36:01,1459,1144298348943478789,353,"State attorneys general should have every tool necessary to hold banks and Wall Street executives accountable. I’ve taken on the big banks before and I’m not afraid to do it again as president. 
https://t.co/euaeiaHaKF"
2019-06-27 15:42:01,15168,1144269659623043073,3395,"Politicians shouldn’t be able to pick their voters, voters should choose their representatives. The Supreme Court's gerrymandering decision will have drastic consequences for the future of our nation. As president, banning partisan gerrymandering will be a top priority."
2019-06-27 02:08:43,7608,1144064986203021313,1615,"If Congress won't stand up to the @NRA, I will:
✅Mandate near-universal background checks
✅Revoke the licenses of gun dealers who break the law
✅Ensure fugitives from justice can’t purchase guns
✅Keep domestic abusers from buying guns

#DemDebate"
2019-06-27 01:42:42,4658,1144058438969942016,948,"As president, I will take executive action to reinstate and expand DACA, protect their families from deportation, and establish a pathway to citizenship for Dreamers. We must act. #DemDebate"
2019-06-27 01:33:20,13779,1144056083163557888,1930,"I believe in an America where no politician tells a woman what to do with her body. Together, we can make that a reality. #DemDebate"
2019-06-27 01:27:17,5109,1144054561449172994,973,"No one should ever go bankrupt or be denied health care because they don’t have enough money. Affordable health care should be a right, not a privilege. We must pass #MedicareforAll. #DemDebate"
2019-06-27 01:15:34,1503,1144051611641270272,446,"For too long, the burden has been on women to prove they’re experiencing pay discrimination. Let’s take action to shift the burden and hold corporations accountable. #DemDebate
https://t.co/5ghLVW5fkG"
2019-06-26 23:09:00,2072,1144019762026110976,392,"We need to take bold, direct action now to combat the climate crisis. Time to pass a #GreenNewDeal."
2019-06-26 21:26:00,3827,1143993841856499712,1310,"Our government continues to fail the people of Puerto Rico. 
https://t.co/S24jN6M5nW"
2019-06-26 20:10:01,1241,1143974718829211648,322,"Alphonso David has fought to ban so-called “conversion therapy” and protect transgender rights. I look forward to fighting with Alphonso and @HRC in the battles ahead. 
https://t.co/uMSqQF17YZ"
2019-06-26 19:23:02,3470,1143962893492379650,672,Four years ago today was a great day in our nation’s history. The highest court in the land affirmed that marriage is a fundamental right. We will continue to defend that right and work to expand all rights for LGBTQ+ couples. #Pride #LoveIsLove
2019-06-26 18:19:02,26154,1143946789713825793,7330,"Ask yourself: why are Republicans so afraid to protect our elections? 
https://t.co/sn4gOuuN0i"
2019-06-26 17:33:00,17341,1143935205603979268,3417,My message to immigrants: You are not alone. We stand with you. We will fight for you and your rights every day. Do not live in fear. A new day is coming after this election.
2019-06-26 15:33:32,2736,1143905137083256832,897,Dayla was just four years old when she was killed by a stray bullet. It’s time we finally act on gun violence. https://t.co/TjZN1HDtNV
2019-06-26 02:09:01,2098,1143702673662861312,386,"The summer of my second year at Howard, I interned for Sen. Alan Cranston in the mailroom. I loved going to the Capitol every day to learn how our government worked. All young women interested in politics and government deserve the same opportunity to get their foot in the door. https://t.co/s6xcxXR8dO"
2019-06-26 01:13:28,8930,1143688696861986816,3438,"These families seeking asylum are often fleeing extreme violence. And what happens when they arrive? Trump says, 'Go back to where you came from.' That is inhumane. Children are dying. This is a stain on our moral conscience. https://t.co/NHly7QTiAq"
2019-06-25 23:24:00,3187,1143661148631379970,1223,"This is cruel.
https://t.co/hZQ9xg9q5r"
2019-06-25 22:05:01,1483,1143641269736026113,387,"In 2015, the Supreme Court upheld the Affordable Care Act. Since then, Trump’s Administration has actively tried to sabotage the ACA and rip health care from millions. It’s time we implement Medicare for All to ensure everyone receives care, regardless of income or zip code."
2019-06-25 20:32:25,911,1143617967063744513,261,"We are just two days away from our first presidential debate on Thursday, June 27. Supporters across the country are holding debate night watch parties. We need you to join our movement — RSVP for a watch party in your community today:
https://t.co/2HxdSnfUOz"
2019-06-25 19:03:00,4250,1143595464639557633,989,"My upbringing taught me that, when we come from different backgrounds and cultures, we contribute to the fabric of this country. Let's remember: this is a nation built by immigrants. https://t.co/7A9MIz3w5o"
2019-06-25 18:23:01,3707,1143585404593090561,1059,"Six years ago, the Supreme Court gutted the Voting Rights Act. Here is what I will do as president to protect our right to vote:
🗳Restore protections of the Voting Rights Act
🗳Expand early voting

🗳Fight for automatic voter registration
🗳Make Election Day a national holiday"
2019-06-25 17:45:04,4905,1143575854464847873,1284,What is happening at the border is a human rights abuse. It is immoral and wrong. https://t.co/6DflpbtTeL
2019-06-25 14:04:49,1892,1143520426288701440,610,We will leave no one to fight alone. Fight with us: https://t.co/Q4H9Y0VuzC #ForThePeople https://t.co/F0jdxJQeYd
